DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2021-01-14,"SI","JUBILACION","F","TOTAL",130167,"NO"
2021-01-14,"SI","JUBILACION","F","TREN",13245,"NO"
2021-01-14,"SI","JUBILACION","M","COLECTIVO",63373,"NO"
2021-01-14,"SI","JUBILACION","M","LANCHA",0,"NO"
2021-01-14,"SI","JUBILACION","M","SUBTE",1868,"NO"
2021-01-14,"SI","JUBILACION","M","TOTAL",64855,"NO"
2021-01-14,"SI","JUBILACION","M","TREN",7326,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",19337,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",532,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",19758,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","F","TREN",3172,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",12036,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",359,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",12345,"NO"
2021-01-14,"SI","MONOTRIBUTO SOCIAL","M","TREN",2178,"NO"
2021-01-14,"SI","OTRO","F","COLECTIVO",4723,"NO"
2021-01-14,"SI","OTRO","F","LANCHA",0,"NO"
2021-01-14,"SI","OTRO","F","SUBTE",182,"NO"
2021-01-14,"SI","OTRO","F","TOTAL",4848,"NO"
2021-01-14,"SI","OTRO","F","TREN",821,"NO"
2021-01-14,"SI","OTRO","M","COLECTIVO",2630,"NO"
2021-01-14,"SI","OTRO","M","LANCHA",0,"NO"
2021-01-14,"SI","OTRO","M","SUBTE",126,"NO"
2021-01-14,"SI","OTRO","M","TOTAL",2709,"NO"
2021-01-14,"SI","OTRO","M","TREN",566,"NO"
2021-01-14,"SI","PENSION","F","COLECTIVO",54254,"NO"
2021-01-14,"SI","PENSION","F","LANCHA",0,"NO"
2021-01-14,"SI","PENSION","F","SUBTE",1275,"NO"
2021-01-14,"SI","PENSION","F","TOTAL",55247,"NO"
2021-01-14,"SI","PENSION","F","TREN",8486,"NO"
2021-01-14,"SI","PENSION","M","COLECTIVO",22499,"NO"
2021-01-14,"SI","PENSION","M","LANCHA",0,"NO"
2021-01-14,"SI","PENSION","M","SUBTE",612,"NO"
2021-01-14,"SI","PENSION","M","TOTAL",23009,"NO"
2021-01-14,"SI","PENSION","M","TREN",3573,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",81760,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",3411,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",83291,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",16413,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",785,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",40,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",817,"NO"
2021-01-14,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",176,"NO"
2021-01-14,"SI","PROGRESAR","F","COLECTIVO",22071,"NO"
2021-01-14,"SI","PROGRESAR","F","LANCHA",0,"NO"
2021-01-14,"SI","PROGRESAR","F","SUBTE",778,"NO"
2021-01-14,"SI","PROGRESAR","F","TOTAL",22702,"NO"
2021-01-14,"SI","PROGRESAR","F","TREN",3991,"NO"
2021-01-14,"SI","PROGRESAR","M","COLECTIVO",9248,"NO"
2021-01-14,"SI","PROGRESAR","M","LANCHA",0,"NO"
2021-01-14,"SI","PROGRESAR","M","SUBTE",403,"NO"
2021-01-14,"SI","PROGRESAR","M","TOTAL",9657,"NO"
2021-01-14,"SI","PROGRESAR","M","TREN",1951,"NO"
2021-01-15,"NO",,,"COLECTIVO",164074,"NO"
2021-01-15,"NO",,,"LANCHA",1,"NO"
2021-01-15,"NO",,,"SUBTE",0,"NO"
2021-01-15,"NO",,,"TOTAL",164076,"NO"
2021-01-15,"NO",,,"TREN",3,"NO"
2021-01-15,"NO",,"F","COLECTIVO",83894,"NO"
2021-01-15,"NO",,"F","LANCHA",12,"NO"
2021-01-15,"NO",,"F","SUBTE",0,"NO"
2021-01-15,"NO",,"F","TOTAL",83906,"NO"
2021-01-15,"NO",,"F","TREN",3,"NO"
2021-01-15,"NO",,"M","COLECTIVO",58078,"NO"
2021-01-15,"NO",,"M","LANCHA",12,"NO"
2021-01-15,"NO",,"M","SUBTE",0,"NO"
2021-01-15,"NO",,"M","TOTAL",58091,"NO"
2021-01-15,"NO",,"M","TREN",1,"NO"
2021-01-15,"NO","AUH","F","COLECTIVO",44888,"NO"
2021-01-15,"NO","AUH","F","LANCHA",3,"NO"
2021-01-15,"NO","AUH","F","SUBTE",0,"NO"
2021-01-15,"NO","AUH","F","TOTAL",44891,"NO"
2021-01-15,"NO","AUH","F","TREN",0,"NO"
2021-01-15,"NO","AUH","M","COLECTIVO",1283,"NO"
2021-01-15,"NO","AUH","M","LANCHA",0,"NO"
2021-01-15,"NO","AUH","M","SUBTE",0,"NO"
2021-01-15,"NO","AUH","M","TOTAL",1283,"NO"
2021-01-15,"NO","AUH","M","TREN",0,"NO"
2021-01-15,"NO","JUBILACION","F","COLECTIVO",39905,"NO"
2021-01-15,"NO","JUBILACION","F","LANCHA",6,"NO"
2021-01-15,"NO","JUBILACION","F","SUBTE",0,"NO"
2021-01-15,"NO","JUBILACION","F","TOTAL",39911,"NO"
2021-01-15,"NO","JUBILACION","F","TREN",0,"NO"
2021-01-15,"NO","JUBILACION","M","COLECTIVO",22500,"NO"
2021-01-15,"NO","JUBILACION","M","LANCHA",6,"NO"
2021-01-15,"NO","JUBILACION","M","SUBTE",0,"NO"
2021-01-15,"NO","JUBILACION","M","TOTAL",22506,"NO"
2021-01-15,"NO","JUBILACION","M","TREN",0,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",4344,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",3,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",4347,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",1984,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",1984,"NO"
2021-01-15,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2021-01-15,"NO","OTRO","F","COLECTIVO",1897,"NO"
2021-01-15,"NO","OTRO","F","LANCHA",0,"NO"
2021-01-15,"NO","OTRO","F","SUBTE",0,"NO"
2021-01-15,"NO","OTRO","F","TOTAL",1897,"NO"
2021-01-15,"NO","OTRO","F","TREN",0,"NO"
2021-01-15,"NO","OTRO","M","COLECTIVO",827,"NO"
2021-01-15,"NO","OTRO","M","LANCHA",0,"NO"
2021-01-15,"NO","OTRO","M","SUBTE",0,"NO"
2021-01-15,"NO","OTRO","M","TOTAL",827,"NO"
2021-01-15,"NO","OTRO","M","TREN",0,"NO"
2021-01-15,"NO","PENSION","F","COLECTIVO",23934,"NO"
2021-01-15,"NO","PENSION","F","LANCHA",2,"NO"
2021-01-15,"NO","PENSION","F","SUBTE",0,"NO"
2021-01-15,"NO","PENSION","F","TOTAL",23936,"NO"
2021-01-15,"NO","PENSION","F","TREN",0,"NO"
2021-01-15,"NO","PENSION","M","COLECTIVO",10117,"NO"
2021-01-15,"NO","PENSION","M","LANCHA",0,"NO"
2021-01-15,"NO","PENSION","M","SUBTE",0,"NO"
2021-01-15,"NO","PENSION","M","TOTAL",10117,"NO"
2021-01-15,"NO","PENSION","M","TREN",0,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",19455,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",19455,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",1,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",155,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",155,"NO"
2021-01-15,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2021-01-15,"NO","PROGRESAR","F","COLECTIVO",9548,"NO"
2021-01-15,"NO","PROGRESAR","F","LANCHA",1,"NO"
2021-01-15,"NO","PROGRESAR","F","SUBTE",0,"NO"
2021-01-15,"NO","PROGRESAR","F","TOTAL",9549,"NO"
2021-01-15,"NO","PROGRESAR","F","TREN",0,"NO"
2021-01-15,"NO","PROGRESAR","M","COLECTIVO",4650,"NO"
2021-01-15,"NO","PROGRESAR","M","LANCHA",0,"NO"
2021-01-15,"NO","PROGRESAR","M","SUBTE",0,"NO"
2021-01-15,"NO","PROGRESAR","M","TOTAL",4650,"NO"
2021-01-15,"NO","PROGRESAR","M","TREN",0,"NO"
2021-01-15,"SI",,,"COLECTIVO",594080,"NO"
2021-01-15,"SI",,,"LANCHA",0,"NO"
2021-01-15,"SI",,,"SUBTE",41012,"NO"
2021-01-15,"SI",,,"TOTAL",631443,"NO"
2021-01-15,"SI",,,"TREN",110160,"NO"
2021-01-15,"SI",,"F","COLECTIVO",345852,"NO"
2021-01-15,"SI",,"F","LANCHA",0,"NO"
2021-01-15,"SI",,"F","SUBTE",22139,"NO"
2021-01-15,"SI",,"F","TOTAL",364118,"NO"
2021-01-15,"SI",,"F","TREN",61700,"NO"
2021-01-15,"SI",,"M","COLECTIVO",308632,"NO"
2021-01-15,"SI",,"M","LANCHA",0,"NO"
2021-01-15,"SI",,"M","SUBTE",24723,"NO"
2021-01-15,"SI",,"M","TOTAL",329384,"NO"
2021-01-15,"SI",,"M","TREN",73992,"NO"
2021-01-15,"SI","AUH","F","COLECTIVO",167066,"NO"
2021-01-15,"SI","AUH","F","LANCHA",0,"NO"
2021-01-15,"SI","AUH","F","SUBTE",3991,"NO"
2021-01-15,"SI","AUH","F","TOTAL",169857,"NO"
2021-01-15,"SI","AUH","F","TREN",28570,"NO"
2021-01-15,"SI","AUH","M","COLECTIVO",7569,"NO"
2021-01-15,"SI","AUH","M","LANCHA",0,"NO"
2021-01-15,"SI","AUH","M","SUBTE",317,"NO"
2021-01-15,"SI","AUH","M","TOTAL",7758,"NO"
2021-01-15,"SI","AUH","M","TREN",1733,"NO"
2021-01-15,"SI","JUBILACION","F","COLECTIVO",118585,"NO"
2021-01-15,"SI","JUBILACION","F","LANCHA",0,"NO"
2021-01-15,"SI","JUBILACION","F","SUBTE",3213,"NO"
2021-01-15,"SI","JUBILACION","F","TOTAL",120948,"NO"
2021-01-15,"SI","JUBILACION","F","TREN",12796,"NO"
2021-01-15,"SI","JUBILACION","M","COLECTIVO",60253,"NO"
2021-01-15,"SI","JUBILACION","M","LANCHA",0,"NO"
2021-01-15,"SI","JUBILACION","M","SUBTE",1714,"NO"
2021-01-15,"SI","JUBILACION","M","TOTAL",61548,"NO"
2021-01-15,"SI","JUBILACION","M","TREN",6987,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",18434,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",558,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",18798,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","F","TREN",3070,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",11870,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",354,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",12156,"NO"
2021-01-15,"SI","MONOTRIBUTO SOCIAL","M","TREN",2115,"NO"
2021-01-15,"SI","OTRO","F","COLECTIVO",4494,"NO"
2021-01-15,"SI","OTRO","F","LANCHA",0,"NO"
2021-01-15,"SI","OTRO","F","SUBTE",149,"NO"
2021-01-15,"SI","OTRO","F","TOTAL",4612,"NO"
2021-01-15,"SI","OTRO","F","TREN",781,"NO"
2021-01-15,"SI","OTRO","M","COLECTIVO",2535,"NO"
2021-01-15,"SI","OTRO","M","LANCHA",0,"NO"
2021-01-15,"SI","OTRO","M","SUBTE",105,"NO"
2021-01-15,"SI","OTRO","M","TOTAL",2618,"NO"
2021-01-15,"SI","OTRO","M","TREN",515,"NO"
2021-01-15,"SI","PENSION","F","COLECTIVO",51533,"NO"
2021-01-15,"SI","PENSION","F","LANCHA",0,"NO"
2021-01-15,"SI","PENSION","F","SUBTE",1282,"NO"
2021-01-15,"SI","PENSION","F","TOTAL",52480,"NO"
2021-01-15,"SI","PENSION","F","TREN",8187,"NO"
2021-01-15,"SI","PENSION","M","COLECTIVO",21802,"NO"
2021-01-15,"SI","PENSION","M","LANCHA",0,"NO"
2021-01-15,"SI","PENSION","M","SUBTE",596,"NO"
2021-01-15,"SI","PENSION","M","TOTAL",22251,"NO"
2021-01-15,"SI","PENSION","M","TREN",3451,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",85436,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",3691,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",87174,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",18063,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",784,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",54,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",819,"NO"
2021-01-15,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",196,"NO"
2021-01-15,"SI","PROGRESAR","F","COLECTIVO",20985,"NO"
2021-01-15,"SI","PROGRESAR","F","LANCHA",0,"NO"
2021-01-15,"SI","PROGRESAR","F","SUBTE",794,"NO"
2021-01-15,"SI","PROGRESAR","F","TOTAL",21659,"NO"
2021-01-15,"SI","PROGRESAR","F","TREN",3814,"NO"
2021-01-15,"SI","PROGRESAR","M","COLECTIVO",9147,"NO"
2021-01-15,"SI","PROGRESAR","M","LANCHA",0,"NO"
2021-01-15,"SI","PROGRESAR","M","SUBTE",397,"NO"
2021-01-15,"SI","PROGRESAR","M","TOTAL",9535,"NO"
2021-01-15,"SI","PROGRESAR","M","TREN",1906,"NO"
2021-01-16,"NO",,,"COLECTIVO",121637,"NO"
2021-01-16,"NO",,,"LANCHA",0,"NO"
2021-01-16,"NO",,,"SUBTE",0,"NO"
2021-01-16,"NO",,,"TOTAL",121637,"NO"
2021-01-16,"NO",,,"TREN",0,"NO"
2021-01-16,"NO",,"F","COLECTIVO",56759,"NO"
2021-01-16,"NO",,"F","LANCHA",3,"NO"
2021-01-16,"NO",,"F","SUBTE",0,"NO"
2021-01-16,"NO",,"F","TOTAL",56762,"NO"
2021-01-16,"NO",,"F","TREN",0,"NO"
2021-01-16,"NO",,"M","COLECTIVO",42957,"NO"
2021-01-16,"NO",,"M","LANCHA",5,"NO"
2021-01-16,"NO",,"M","SUBTE",0,"NO"
2021-01-16,"NO",,"M","TOTAL",42962,"NO"
2021-01-16,"NO",,"M","TREN",0,"NO"
2021-01-16,"NO","AUH","F","COLECTIVO",32870,"NO"
2021-01-16,"NO","AUH","F","LANCHA",1,"NO"
2021-01-16,"NO","AUH","F","SUBTE",0,"NO"
2021-01-16,"NO","AUH","F","TOTAL",32871,"NO"
2021-01-16,"NO","AUH","F","TREN",0,"NO"
2021-01-16,"NO","AUH","M","COLECTIVO",948,"NO"
2021-01-16,"NO","AUH","M","LANCHA",0,"NO"
2021-01-16,"NO","AUH","M","SUBTE",0,"NO"
2021-01-16,"NO","AUH","M","TOTAL",948,"NO"
2021-01-16,"NO","AUH","M","TREN",0,"NO"
2021-01-16,"NO","JUBILACION","F","COLECTIVO",24777,"NO"
2021-01-16,"NO","JUBILACION","F","LANCHA",3,"NO"
2021-01-16,"NO","JUBILACION","F","SUBTE",0,"NO"
2021-01-16,"NO","JUBILACION","F","TOTAL",24780,"NO"
2021-01-16,"NO","JUBILACION","F","TREN",0,"NO"
2021-01-16,"NO","JUBILACION","M","COLECTIVO",14781,"NO"
2021-01-16,"NO","JUBILACION","M","LANCHA",2,"NO"
2021-01-16,"NO","JUBILACION","M","SUBTE",0,"NO"
2021-01-16,"NO","JUBILACION","M","TOTAL",14783,"NO"
2021-01-16,"NO","JUBILACION","M","TREN",0,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",2925,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",2925,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",1445,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",1445,"NO"
2021-01-16,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2021-01-16,"NO","OTRO","F","COLECTIVO",1333,"NO"
2021-01-16,"NO","OTRO","F","LANCHA",0,"NO"
2021-01-16,"NO","OTRO","F","SUBTE",0,"NO"
2021-01-16,"NO","OTRO","F","TOTAL",1333,"NO"
2021-01-16,"NO","OTRO","F","TREN",0,"NO"
2021-01-16,"NO","OTRO","M","COLECTIVO",605,"NO"
2021-01-16,"NO","OTRO","M","LANCHA",0,"NO"
2021-01-16,"NO","OTRO","M","SUBTE",0,"NO"
2021-01-16,"NO","OTRO","M","TOTAL",605,"NO"
2021-01-16,"NO","OTRO","M","TREN",0,"NO"
2021-01-16,"NO","PENSION","F","COLECTIVO",16547,"NO"
2021-01-16,"NO","PENSION","F","LANCHA",0,"NO"
2021-01-16,"NO","PENSION","F","SUBTE",0,"NO"
2021-01-16,"NO","PENSION","F","TOTAL",16547,"NO"
2021-01-16,"NO","PENSION","F","TREN",0,"NO"
2021-01-16,"NO","PENSION","M","COLECTIVO",7426,"NO"
2021-01-16,"NO","PENSION","M","LANCHA",0,"NO"
2021-01-16,"NO","PENSION","M","SUBTE",0,"NO"
2021-01-16,"NO","PENSION","M","TOTAL",7426,"NO"
2021-01-16,"NO","PENSION","M","TREN",0,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",11225,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",11225,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",0,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",112,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",112,"NO"
2021-01-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2021-01-16,"NO","PROGRESAR","F","COLECTIVO",7051,"NO"
2021-01-16,"NO","PROGRESAR","F","LANCHA",0,"NO"
2021-01-16,"NO","PROGRESAR","F","SUBTE",0,"NO"
2021-01-16,"NO","PROGRESAR","F","TOTAL",7051,"NO"
2021-01-16,"NO","PROGRESAR","F","TREN",0,"NO"
2021-01-16,"NO","PROGRESAR","M","COLECTIVO",3693,"NO"
2021-01-16,"NO","PROGRESAR","M","LANCHA",0,"NO"
2021-01-16,"NO","PROGRESAR","M","SUBTE",0,"NO"
2021-01-16,"NO","PROGRESAR","M","TOTAL",3693,"NO"
2021-01-16,"NO","PROGRESAR","M","TREN",0,"NO"
2021-01-16,"SI",,,"COLECTIVO",453179,"NO"
2021-01-16,"SI",,,"LANCHA",0,"NO"
2021-01-16,"SI",,,"SUBTE",24270,"NO"
2021-01-16,"SI",,,"TOTAL",475928,"NO"
2021-01-16,"SI",,,"TREN",61892,"NO"
2021-01-16,"SI",,"F","COLECTIVO",246672,"NO"
2021-01-16,"SI",,"F","LANCHA",0,"NO"
2021-01-16,"SI",,"F","SUBTE",11465,"NO"
2021-01-16,"SI",,"F","TOTAL",257245,"NO"
2021-01-16,"SI",,"F","TREN",33278,"NO"
2021-01-16,"SI",,"M","COLECTIVO",224417,"NO"
2021-01-16,"SI",,"M","LANCHA",0,"NO"
2021-01-16,"SI",,"M","SUBTE",13099,"NO"
2021-01-16,"SI",,"M","TOTAL",235801,"NO"
2021-01-16,"SI",,"M","TREN",37843,"NO"
2021-01-16,"SI","AUH","F","COLECTIVO",129129,"NO"
2021-01-16,"SI","AUH","F","LANCHA",0,"NO"
2021-01-16,"SI","AUH","F","SUBTE",2221,"NO"
2021-01-16,"SI","AUH","F","TOTAL",131032,"NO"
2021-01-16,"SI","AUH","F","TREN",15112,"NO"
2021-01-16,"SI","AUH","M","COLECTIVO",5684,"NO"
2021-01-16,"SI","AUH","M","LANCHA",0,"NO"
2021-01-16,"SI","AUH","M","SUBTE",149,"NO"
2021-01-16,"SI","AUH","M","TOTAL",5809,"NO"
2021-01-16,"SI","AUH","M","TREN",823,"NO"
2021-01-16,"SI","JUBILACION","F","COLECTIVO",80786,"NO"
2021-01-16,"SI","JUBILACION","F","LANCHA",0,"NO"
2021-01-16,"SI","JUBILACION","F","SUBTE",1629,"NO"
2021-01-16,"SI","JUBILACION","F","TOTAL",82130,"NO"
2021-01-16,"SI","JUBILACION","F","TREN",6592,"NO"
2021-01-16,"SI","JUBILACION","M","COLECTIVO",42366,"NO"
2021-01-16,"SI","JUBILACION","M","LANCHA",0,"NO"
2021-01-16,"SI","JUBILACION","M","SUBTE",843,"NO"
2021-01-16,"SI","JUBILACION","M","TOTAL",43117,"NO"
2021-01-16,"SI","JUBILACION","M","TREN",3666,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",13808,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",319,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",14050,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","F","TREN",1791,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",8856,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",209,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",9056,"NO"
2021-01-16,"SI","MONOTRIBUTO SOCIAL","M","TREN",1176,"NO"
2021-01-16,"SI","OTRO","F","COLECTIVO",3540,"NO"
2021-01-16,"SI","OTRO","F","LANCHA",0,"NO"
2021-01-16,"SI","OTRO","F","SUBTE",107,"NO"
2021-01-16,"SI","OTRO","F","TOTAL",3613,"NO"
2021-01-16,"SI","OTRO","F","TREN",462,"NO"
2021-01-16,"SI","OTRO","M","COLECTIVO",1912,"NO"
2021-01-16,"SI","OTRO","M","LANCHA",0,"NO"
2021-01-16,"SI","OTRO","M","SUBTE",83,"NO"
2021-01-16,"SI","OTRO","M","TOTAL",1981,"NO"
2021-01-16,"SI","OTRO","M","TREN",297,"NO"
2021-01-16,"SI","PENSION","F","COLECTIVO",38796,"NO"
2021-01-16,"SI","PENSION","F","LANCHA",0,"NO"
2021-01-16,"SI","PENSION","F","SUBTE",688,"NO"
2021-01-16,"SI","PENSION","F","TOTAL",39358,"NO"
2021-01-16,"SI","PENSION","F","TREN",4259,"NO"
2021-01-16,"SI","PENSION","M","COLECTIVO",16279,"NO"
2021-01-16,"SI","PENSION","M","LANCHA",0,"NO"
2021-01-16,"SI","PENSION","M","SUBTE",317,"NO"
2021-01-16,"SI","PENSION","M","TOTAL",16577,"NO"
2021-01-16,"SI","PENSION","M","TREN",1789,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",50511,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",1351,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",51410,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",6618,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",535,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",22,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",556,"NO"
2021-01-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",85,"NO"
2021-01-16,"SI","PROGRESAR","F","COLECTIVO",16957,"NO"
2021-01-16,"SI","PROGRESAR","F","LANCHA",0,"NO"
2021-01-16,"SI","PROGRESAR","F","SUBTE",515,"NO"
2021-01-16,"SI","PROGRESAR","F","TOTAL",17453,"NO"
