DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2024-01-31,"SI",,"X","TOTAL",26,"SI"
2024-01-31,"SI",,"X","TREN",5,"SI"
2024-01-31,"SI","AUH","F","COLECTIVO",179941,"SI"
2024-01-31,"SI","AUH","F","LANCHA",0,"SI"
2024-01-31,"SI","AUH","F","SUBTE",9735,"SI"
2024-01-31,"SI","AUH","F","TOTAL",184378,"SI"
2024-01-31,"SI","AUH","F","TREN",39120,"SI"
2024-01-31,"SI","AUH","M","COLECTIVO",5979,"SI"
2024-01-31,"SI","AUH","M","LANCHA",0,"SI"
2024-01-31,"SI","AUH","M","SUBTE",387,"SI"
2024-01-31,"SI","AUH","M","TOTAL",6171,"SI"
2024-01-31,"SI","AUH","M","TREN",1486,"SI"
2024-01-31,"SI","AUH","X","COLECTIVO",1,"SI"
2024-01-31,"SI","AUH","X","LANCHA",0,"SI"
2024-01-31,"SI","AUH","X","SUBTE",0,"SI"
2024-01-31,"SI","AUH","X","TOTAL",1,"SI"
2024-01-31,"SI","AUH","X","TREN",1,"SI"
2024-01-31,"SI","JUBILACION","F","COLECTIVO",214498,"SI"
2024-01-31,"SI","JUBILACION","F","LANCHA",0,"SI"
2024-01-31,"SI","JUBILACION","F","SUBTE",12538,"SI"
2024-01-31,"SI","JUBILACION","F","TOTAL",221810,"SI"
2024-01-31,"SI","JUBILACION","F","TREN",29022,"SI"
2024-01-31,"SI","JUBILACION","M","COLECTIVO",95567,"SI"
2024-01-31,"SI","JUBILACION","M","LANCHA",0,"SI"
2024-01-31,"SI","JUBILACION","M","SUBTE",6871,"SI"
2024-01-31,"SI","JUBILACION","M","TOTAL",99560,"SI"
2024-01-31,"SI","JUBILACION","M","TREN",14970,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",39786,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",2751,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",40941,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","F","TREN",8559,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",22913,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1686,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",23785,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","M","TREN",5669,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",2,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",2,"SI"
2024-01-31,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"SI"
2024-01-31,"SI","OTRO","F","COLECTIVO",30292,"SI"
2024-01-31,"SI","OTRO","F","LANCHA",0,"SI"
2024-01-31,"SI","OTRO","F","SUBTE",2425,"SI"
2024-01-31,"SI","OTRO","F","TOTAL",31335,"SI"
2024-01-31,"SI","OTRO","F","TREN",6669,"SI"
2024-01-31,"SI","OTRO","M","COLECTIVO",18792,"SI"
2024-01-31,"SI","OTRO","M","LANCHA",0,"SI"
2024-01-31,"SI","OTRO","M","SUBTE",1614,"SI"
2024-01-31,"SI","OTRO","M","TOTAL",19521,"SI"
2024-01-31,"SI","OTRO","M","TREN",4669,"SI"
2024-01-31,"SI","OTRO","X","COLECTIVO",3,"SI"
2024-01-31,"SI","OTRO","X","LANCHA",0,"SI"
2024-01-31,"SI","OTRO","X","SUBTE",0,"SI"
2024-01-31,"SI","OTRO","X","TOTAL",3,"SI"
2024-01-31,"SI","OTRO","X","TREN",1,"SI"
2024-01-31,"SI","PENSION","F","COLECTIVO",61718,"SI"
2024-01-31,"SI","PENSION","F","LANCHA",0,"SI"
2024-01-31,"SI","PENSION","F","SUBTE",3448,"SI"
2024-01-31,"SI","PENSION","F","TOTAL",63492,"SI"
2024-01-31,"SI","PENSION","F","TREN",12574,"SI"
2024-01-31,"SI","PENSION","M","COLECTIVO",29608,"SI"
2024-01-31,"SI","PENSION","M","LANCHA",0,"SI"
2024-01-31,"SI","PENSION","M","SUBTE",1819,"SI"
2024-01-31,"SI","PENSION","M","TOTAL",30653,"SI"
2024-01-31,"SI","PENSION","M","TREN",6342,"SI"
2024-01-31,"SI","PENSION","X","COLECTIVO",2,"SI"
2024-01-31,"SI","PENSION","X","LANCHA",0,"SI"
2024-01-31,"SI","PENSION","X","SUBTE",1,"SI"
2024-01-31,"SI","PENSION","X","TOTAL",2,"SI"
2024-01-31,"SI","PENSION","X","TREN",0,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",98368,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",6439,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",100655,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",25699,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",930,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",92,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",991,"SI"
2024-01-31,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",260,"SI"
2024-01-31,"SI","PROGRESAR","F","COLECTIVO",65744,"SI"
2024-01-31,"SI","PROGRESAR","F","LANCHA",0,"SI"
2024-01-31,"SI","PROGRESAR","F","SUBTE",4495,"SI"
2024-01-31,"SI","PROGRESAR","F","TOTAL",68040,"SI"
2024-01-31,"SI","PROGRESAR","F","TREN",14079,"SI"
2024-01-31,"SI","PROGRESAR","M","COLECTIVO",32310,"SI"
2024-01-31,"SI","PROGRESAR","M","LANCHA",0,"SI"
2024-01-31,"SI","PROGRESAR","M","SUBTE",2302,"SI"
2024-01-31,"SI","PROGRESAR","M","TOTAL",33682,"SI"
2024-01-31,"SI","PROGRESAR","M","TREN",7219,"SI"
2024-01-31,"SI","PROGRESAR","X","COLECTIVO",2,"SI"
2024-01-31,"SI","PROGRESAR","X","LANCHA",0,"SI"
2024-01-31,"SI","PROGRESAR","X","SUBTE",0,"SI"
2024-01-31,"SI","PROGRESAR","X","TOTAL",2,"SI"
2024-01-31,"SI","PROGRESAR","X","TREN",0,"SI"
2024-02-01,"NO",,,"COLECTIVO",210685,"NO"
2024-02-01,"NO",,,"LANCHA",58,"NO"
2024-02-01,"NO",,,"SUBTE",0,"NO"
2024-02-01,"NO",,,"TOTAL",210899,"NO"
2024-02-01,"NO",,,"TREN",254,"NO"
2024-02-01,"NO",,"F","COLECTIVO",200667,"NO"
2024-02-01,"NO",,"F","LANCHA",79,"NO"
2024-02-01,"NO",,"F","SUBTE",0,"NO"
2024-02-01,"NO",,"F","TOTAL",200893,"NO"
2024-02-01,"NO",,"F","TREN",217,"NO"
2024-02-01,"NO",,"M","COLECTIVO",137397,"NO"
2024-02-01,"NO",,"M","LANCHA",67,"NO"
2024-02-01,"NO",,"M","SUBTE",0,"NO"
2024-02-01,"NO",,"M","TOTAL",137583,"NO"
2024-02-01,"NO",,"M","TREN",196,"NO"
2024-02-01,"NO",,"X","COLECTIVO",20,"NO"
2024-02-01,"NO",,"X","LANCHA",0,"NO"
2024-02-01,"NO",,"X","SUBTE",0,"NO"
2024-02-01,"NO",,"X","TOTAL",20,"NO"
2024-02-01,"NO",,"X","TREN",0,"NO"
2024-02-01,"NO","AUH","F","COLECTIVO",71083,"NO"
2024-02-01,"NO","AUH","F","LANCHA",10,"NO"
2024-02-01,"NO","AUH","F","SUBTE",0,"NO"
2024-02-01,"NO","AUH","F","TOTAL",71104,"NO"
2024-02-01,"NO","AUH","F","TREN",26,"NO"
2024-02-01,"NO","AUH","M","COLECTIVO",1534,"NO"
2024-02-01,"NO","AUH","M","LANCHA",0,"NO"
2024-02-01,"NO","AUH","M","SUBTE",0,"NO"
2024-02-01,"NO","AUH","M","TOTAL",1534,"NO"
2024-02-01,"NO","AUH","M","TREN",1,"NO"
2024-02-01,"NO","JUBILACION","F","COLECTIVO",96803,"NO"
2024-02-01,"NO","JUBILACION","F","LANCHA",19,"NO"
2024-02-01,"NO","JUBILACION","F","SUBTE",0,"NO"
2024-02-01,"NO","JUBILACION","F","TOTAL",96844,"NO"
2024-02-01,"NO","JUBILACION","F","TREN",43,"NO"
2024-02-01,"NO","JUBILACION","M","COLECTIVO",44494,"NO"
2024-02-01,"NO","JUBILACION","M","LANCHA",9,"NO"
2024-02-01,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-02-01,"NO","JUBILACION","M","TOTAL",44521,"NO"
2024-02-01,"NO","JUBILACION","M","TREN",32,"NO"
2024-02-01,"NO","JUBILACION","X","COLECTIVO",1,"NO"
2024-02-01,"NO","JUBILACION","X","LANCHA",0,"NO"
2024-02-01,"NO","JUBILACION","X","SUBTE",0,"NO"
2024-02-01,"NO","JUBILACION","X","TOTAL",1,"NO"
2024-02-01,"NO","JUBILACION","X","TREN",0,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",11939,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",2,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",11942,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","F","TREN",4,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",5722,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",1,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",5724,"NO"
2024-02-01,"NO","MONOTRIBUTO SOCIAL","M","TREN",2,"NO"
2024-02-01,"NO","OTRO","F","COLECTIVO",11591,"NO"
2024-02-01,"NO","OTRO","F","LANCHA",3,"NO"
2024-02-01,"NO","OTRO","F","SUBTE",0,"NO"
2024-02-01,"NO","OTRO","F","TOTAL",11595,"NO"
2024-02-01,"NO","OTRO","F","TREN",6,"NO"
2024-02-01,"NO","OTRO","M","COLECTIVO",5990,"NO"
2024-02-01,"NO","OTRO","M","LANCHA",1,"NO"
2024-02-01,"NO","OTRO","M","SUBTE",0,"NO"
2024-02-01,"NO","OTRO","M","TOTAL",5992,"NO"
2024-02-01,"NO","OTRO","M","TREN",3,"NO"
2024-02-01,"NO","PENSION","F","COLECTIVO",42451,"NO"
2024-02-01,"NO","PENSION","F","LANCHA",3,"NO"
2024-02-01,"NO","PENSION","F","SUBTE",0,"NO"
2024-02-01,"NO","PENSION","F","TOTAL",42460,"NO"
2024-02-01,"NO","PENSION","F","TREN",15,"NO"
2024-02-01,"NO","PENSION","M","COLECTIVO",22725,"NO"
2024-02-01,"NO","PENSION","M","LANCHA",4,"NO"
2024-02-01,"NO","PENSION","M","SUBTE",0,"NO"
2024-02-01,"NO","PENSION","M","TOTAL",22730,"NO"
2024-02-01,"NO","PENSION","M","TREN",4,"NO"
2024-02-01,"NO","PENSION","X","COLECTIVO",1,"NO"
2024-02-01,"NO","PENSION","X","LANCHA",0,"NO"
2024-02-01,"NO","PENSION","X","SUBTE",0,"NO"
2024-02-01,"NO","PENSION","X","TOTAL",1,"NO"
2024-02-01,"NO","PENSION","X","TREN",0,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",35763,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",4,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",35771,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",19,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",275,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",1,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",276,"NO"
2024-02-01,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2024-02-01,"NO","PROGRESAR","F","COLECTIVO",35119,"NO"
2024-02-01,"NO","PROGRESAR","F","LANCHA",3,"NO"
2024-02-01,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-02-01,"NO","PROGRESAR","F","TOTAL",35131,"NO"
2024-02-01,"NO","PROGRESAR","F","TREN",15,"NO"
2024-02-01,"NO","PROGRESAR","M","COLECTIVO",18424,"NO"
2024-02-01,"NO","PROGRESAR","M","LANCHA",0,"NO"
2024-02-01,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-02-01,"NO","PROGRESAR","M","TOTAL",18427,"NO"
2024-02-01,"NO","PROGRESAR","M","TREN",10,"NO"
2024-02-01,"NO","PROGRESAR","X","COLECTIVO",1,"NO"
2024-02-01,"NO","PROGRESAR","X","LANCHA",0,"NO"
2024-02-01,"NO","PROGRESAR","X","SUBTE",0,"NO"
2024-02-01,"NO","PROGRESAR","X","TOTAL",1,"NO"
2024-02-01,"NO","PROGRESAR","X","TREN",0,"NO"
2024-02-01,"SI",,,"COLECTIVO",641373,"NO"
2024-02-01,"SI",,,"LANCHA",0,"NO"
2024-02-01,"SI",,,"SUBTE",85955,"NO"
2024-02-01,"SI",,,"TOTAL",705740,"NO"
2024-02-01,"SI",,,"TREN",142205,"NO"
2024-02-01,"SI",,"F","COLECTIVO",635283,"NO"
2024-02-01,"SI",,"F","LANCHA",0,"NO"
2024-02-01,"SI",,"F","SUBTE",84963,"NO"
2024-02-01,"SI",,"F","TOTAL",687830,"NO"
2024-02-01,"SI",,"F","TREN",135508,"NO"
2024-02-01,"SI",,"M","COLECTIVO",566958,"NO"
2024-02-01,"SI",,"M","LANCHA",0,"NO"
2024-02-01,"SI",,"M","SUBTE",86662,"NO"
2024-02-01,"SI",,"M","TOTAL",625898,"NO"
2024-02-01,"SI",,"M","TREN",157618,"NO"
2024-02-01,"SI",,"X","COLECTIVO",30,"NO"
2024-02-01,"SI",,"X","LANCHA",0,"NO"
2024-02-01,"SI",,"X","SUBTE",11,"NO"
2024-02-01,"SI",,"X","TOTAL",34,"NO"
2024-02-01,"SI",,"X","TREN",3,"NO"
2024-02-01,"SI","AUH","F","COLECTIVO",177416,"NO"
2024-02-01,"SI","AUH","F","LANCHA",0,"NO"
2024-02-01,"SI","AUH","F","SUBTE",8224,"NO"
2024-02-01,"SI","AUH","F","TOTAL",181417,"NO"
2024-02-01,"SI","AUH","F","TREN",38732,"NO"
2024-02-01,"SI","AUH","M","COLECTIVO",5490,"NO"
2024-02-01,"SI","AUH","M","LANCHA",0,"NO"
2024-02-01,"SI","AUH","M","SUBTE",325,"NO"
2024-02-01,"SI","AUH","M","TOTAL",5679,"NO"
2024-02-01,"SI","AUH","M","TREN",1391,"NO"
2024-02-01,"SI","AUH","X","COLECTIVO",1,"NO"
2024-02-01,"SI","AUH","X","LANCHA",0,"NO"
2024-02-01,"SI","AUH","X","SUBTE",0,"NO"
2024-02-01,"SI","AUH","X","TOTAL",1,"NO"
2024-02-01,"SI","AUH","X","TREN",0,"NO"
2024-02-01,"SI","JUBILACION","F","COLECTIVO",210270,"NO"
2024-02-01,"SI","JUBILACION","F","LANCHA",0,"NO"
2024-02-01,"SI","JUBILACION","F","SUBTE",12538,"NO"
2024-02-01,"SI","JUBILACION","F","TOTAL",217353,"NO"
2024-02-01,"SI","JUBILACION","F","TREN",29222,"NO"
2024-02-01,"SI","JUBILACION","M","COLECTIVO",96387,"NO"
2024-02-01,"SI","JUBILACION","M","LANCHA",0,"NO"
2024-02-01,"SI","JUBILACION","M","SUBTE",7157,"NO"
2024-02-01,"SI","JUBILACION","M","TOTAL",100473,"NO"
2024-02-01,"SI","JUBILACION","M","TREN",15425,"NO"
2024-02-01,"SI","JUBILACION","X","COLECTIVO",1,"NO"
2024-02-01,"SI","JUBILACION","X","LANCHA",0,"NO"
2024-02-01,"SI","JUBILACION","X","SUBTE",0,"NO"
2024-02-01,"SI","JUBILACION","X","TOTAL",1,"NO"
2024-02-01,"SI","JUBILACION","X","TREN",0,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",42145,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",2651,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",43299,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","F","TREN",9252,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",24501,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1735,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",25408,"NO"
2024-02-01,"SI","MONOTRIBUTO SOCIAL","M","TREN",6167,"NO"
2024-02-01,"SI","OTRO","F","COLECTIVO",30264,"NO"
2024-02-01,"SI","OTRO","F","LANCHA",0,"NO"
2024-02-01,"SI","OTRO","F","SUBTE",1888,"NO"
2024-02-01,"SI","OTRO","F","TOTAL",31140,"NO"
2024-02-01,"SI","OTRO","F","TREN",6457,"NO"
2024-02-01,"SI","OTRO","M","COLECTIVO",18936,"NO"
2024-02-01,"SI","OTRO","M","LANCHA",0,"NO"
2024-02-01,"SI","OTRO","M","SUBTE",1279,"NO"
2024-02-01,"SI","OTRO","M","TOTAL",19696,"NO"
2024-02-01,"SI","OTRO","M","TREN",4676,"NO"
2024-02-01,"SI","OTRO","X","COLECTIVO",2,"NO"
2024-02-01,"SI","OTRO","X","LANCHA",0,"NO"
2024-02-01,"SI","OTRO","X","SUBTE",0,"NO"
2024-02-01,"SI","OTRO","X","TOTAL",2,"NO"
2024-02-01,"SI","OTRO","X","TREN",0,"NO"
2024-02-01,"SI","PENSION","F","COLECTIVO",63618,"NO"
2024-02-01,"SI","PENSION","F","LANCHA",0,"NO"
2024-02-01,"SI","PENSION","F","SUBTE",3443,"NO"
2024-02-01,"SI","PENSION","F","TOTAL",65329,"NO"
2024-02-01,"SI","PENSION","F","TREN",12854,"NO"
2024-02-01,"SI","PENSION","M","COLECTIVO",30585,"NO"
2024-02-01,"SI","PENSION","M","LANCHA",0,"NO"
2024-02-01,"SI","PENSION","M","SUBTE",1889,"NO"
2024-02-01,"SI","PENSION","M","TOTAL",31605,"NO"
2024-02-01,"SI","PENSION","M","TREN",6625,"NO"
2024-02-01,"SI","PENSION","X","COLECTIVO",1,"NO"
2024-02-01,"SI","PENSION","X","LANCHA",0,"NO"
2024-02-01,"SI","PENSION","X","SUBTE",0,"NO"
2024-02-01,"SI","PENSION","X","TOTAL",1,"NO"
2024-02-01,"SI","PENSION","X","TREN",1,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",100183,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",6708,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",102481,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",26430,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",938,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",85,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",982,"NO"
2024-02-01,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",262,"NO"
2024-02-01,"SI","PROGRESAR","F","COLECTIVO",69163,"NO"
2024-02-01,"SI","PROGRESAR","F","LANCHA",0,"NO"
2024-02-01,"SI","PROGRESAR","F","SUBTE",4820,"NO"
2024-02-01,"SI","PROGRESAR","F","TOTAL",71423,"NO"
2024-02-01,"SI","PROGRESAR","F","TREN",15002,"NO"
2024-02-01,"SI","PROGRESAR","M","COLECTIVO",34001,"NO"
2024-02-01,"SI","PROGRESAR","M","LANCHA",0,"NO"
2024-02-01,"SI","PROGRESAR","M","SUBTE",2351,"NO"
2024-02-01,"SI","PROGRESAR","M","TOTAL",35355,"NO"
2024-02-01,"SI","PROGRESAR","M","TREN",7774,"NO"
2024-02-01,"SI","PROGRESAR","X","COLECTIVO",3,"NO"
2024-02-01,"SI","PROGRESAR","X","LANCHA",0,"NO"
2024-02-01,"SI","PROGRESAR","X","SUBTE",1,"NO"
2024-02-01,"SI","PROGRESAR","X","TOTAL",3,"NO"
2024-02-01,"SI","PROGRESAR","X","TREN",0,"NO"
2024-02-02,"NO",,,"COLECTIVO",217745,"NO"
2024-02-02,"NO",,,"LANCHA",99,"NO"
2024-02-02,"NO",,,"SUBTE",0,"NO"
2024-02-02,"NO",,,"TOTAL",217990,"NO"
2024-02-02,"NO",,,"TREN",236,"NO"
2024-02-02,"NO",,"F","COLECTIVO",204353,"NO"
2024-02-02,"NO",,"F","LANCHA",122,"NO"
2024-02-02,"NO",,"F","SUBTE",0,"NO"
2024-02-02,"NO",,"F","TOTAL",204618,"NO"
2024-02-02,"NO",,"F","TREN",214,"NO"
2024-02-02,"NO",,"M","COLECTIVO",140875,"NO"
2024-02-02,"NO",,"M","LANCHA",119,"NO"
2024-02-02,"NO",,"M","SUBTE",0,"NO"
2024-02-02,"NO",,"M","TOTAL",141103,"NO"
2024-02-02,"NO",,"M","TREN",183,"NO"
2024-02-02,"NO",,"X","COLECTIVO",17,"NO"
2024-02-02,"NO",,"X","LANCHA",0,"NO"
2024-02-02,"NO",,"X","SUBTE",0,"NO"
2024-02-02,"NO",,"X","TOTAL",17,"NO"
2024-02-02,"NO",,"X","TREN",0,"NO"
2024-02-02,"NO","AUH","F","COLECTIVO",74395,"NO"
2024-02-02,"NO","AUH","F","LANCHA",28,"NO"
2024-02-02,"NO","AUH","F","SUBTE",0,"NO"
2024-02-02,"NO","AUH","F","TOTAL",74431,"NO"
2024-02-02,"NO","AUH","F","TREN",20,"NO"
2024-02-02,"NO","AUH","M","COLECTIVO",1601,"NO"
2024-02-02,"NO","AUH","M","LANCHA",0,"NO"
2024-02-02,"NO","AUH","M","SUBTE",0,"NO"
2024-02-02,"NO","AUH","M","TOTAL",1602,"NO"
2024-02-02,"NO","AUH","M","TREN",2,"NO"
2024-02-02,"NO","JUBILACION","F","COLECTIVO",99319,"NO"
2024-02-02,"NO","JUBILACION","F","LANCHA",29,"NO"
2024-02-02,"NO","JUBILACION","F","SUBTE",0,"NO"
2024-02-02,"NO","JUBILACION","F","TOTAL",99374,"NO"
2024-02-02,"NO","JUBILACION","F","TREN",52,"NO"
2024-02-02,"NO","JUBILACION","M","COLECTIVO",45216,"NO"
2024-02-02,"NO","JUBILACION","M","LANCHA",13,"NO"
2024-02-02,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-02-02,"NO","JUBILACION","M","TOTAL",45249,"NO"
2024-02-02,"NO","JUBILACION","M","TREN",36,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",12292,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",3,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",12296,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","F","TREN",2,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",5939,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",5,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",5944,"NO"
2024-02-02,"NO","MONOTRIBUTO SOCIAL","M","TREN",2,"NO"
2024-02-02,"NO","OTRO","F","COLECTIVO",11899,"NO"
2024-02-02,"NO","OTRO","F","LANCHA",4,"NO"
2024-02-02,"NO","OTRO","F","SUBTE",0,"NO"
2024-02-02,"NO","OTRO","F","TOTAL",11905,"NO"
2024-02-02,"NO","OTRO","F","TREN",6,"NO"
2024-02-02,"NO","OTRO","M","COLECTIVO",6210,"NO"
2024-02-02,"NO","OTRO","M","LANCHA",2,"NO"
2024-02-02,"NO","OTRO","M","SUBTE",0,"NO"
2024-02-02,"NO","OTRO","M","TOTAL",6214,"NO"
2024-02-02,"NO","OTRO","M","TREN",3,"NO"
2024-02-02,"NO","OTRO","X","COLECTIVO",1,"NO"
2024-02-02,"NO","OTRO","X","LANCHA",0,"NO"
2024-02-02,"NO","OTRO","X","SUBTE",0,"NO"
2024-02-02,"NO","OTRO","X","TOTAL",1,"NO"
2024-02-02,"NO","OTRO","X","TREN",0,"NO"
2024-02-02,"NO","PENSION","F","COLECTIVO",44292,"NO"
2024-02-02,"NO","PENSION","F","LANCHA",13,"NO"
2024-02-02,"NO","PENSION","F","SUBTE",0,"NO"
2024-02-02,"NO","PENSION","F","TOTAL",44310,"NO"
2024-02-02,"NO","PENSION","F","TREN",12,"NO"
2024-02-02,"NO","PENSION","M","COLECTIVO",23729,"NO"
2024-02-02,"NO","PENSION","M","LANCHA",2,"NO"
2024-02-02,"NO","PENSION","M","SUBTE",0,"NO"
2024-02-02,"NO","PENSION","M","TOTAL",23733,"NO"
2024-02-02,"NO","PENSION","M","TREN",7,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",37144,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",8,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",37156,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",15,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",285,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",2,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-02-02,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",287,"NO"
