DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2023-04-05,"SI","AUH","F","COLECTIVO",268498,"NO"
2023-04-05,"SI","AUH","F","LANCHA",0,"NO"
2023-04-05,"SI","AUH","F","SUBTE",12318,"NO"
2023-04-05,"SI","AUH","F","TOTAL",273382,"NO"
2023-04-05,"SI","AUH","F","TREN",48155,"NO"
2023-04-05,"SI","AUH","M","COLECTIVO",11959,"NO"
2023-04-05,"SI","AUH","M","LANCHA",0,"NO"
2023-04-05,"SI","AUH","M","SUBTE",711,"NO"
2023-04-05,"SI","AUH","M","TOTAL",12264,"NO"
2023-04-05,"SI","AUH","M","TREN",2694,"NO"
2023-04-05,"SI","JUBILACION","F","COLECTIVO",281462,"NO"
2023-04-05,"SI","JUBILACION","F","LANCHA",0,"NO"
2023-04-05,"SI","JUBILACION","F","SUBTE",20694,"NO"
2023-04-05,"SI","JUBILACION","F","TOTAL",291040,"NO"
2023-04-05,"SI","JUBILACION","F","TREN",34567,"NO"
2023-04-05,"SI","JUBILACION","M","COLECTIVO",115001,"NO"
2023-04-05,"SI","JUBILACION","M","LANCHA",0,"NO"
2023-04-05,"SI","JUBILACION","M","SUBTE",10899,"NO"
2023-04-05,"SI","JUBILACION","M","TOTAL",120308,"NO"
2023-04-05,"SI","JUBILACION","M","TREN",16831,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",51014,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",3229,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",52271,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","F","TREN",10099,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",28756,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",2030,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",29676,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","M","TREN",6515,"NO"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"SI"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"SI"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"SI"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",1,"SI"
2023-04-05,"SI","MONOTRIBUTO SOCIAL","X","TREN",1,"SI"
2023-04-05,"SI","OTRO","F","COLECTIVO",47226,"NO"
2023-04-05,"SI","OTRO","F","LANCHA",0,"NO"
2023-04-05,"SI","OTRO","F","SUBTE",3308,"NO"
2023-04-05,"SI","OTRO","F","TOTAL",48446,"NO"
2023-04-05,"SI","OTRO","F","TREN",9088,"NO"
2023-04-05,"SI","OTRO","M","COLECTIVO",28527,"NO"
2023-04-05,"SI","OTRO","M","LANCHA",0,"NO"
2023-04-05,"SI","OTRO","M","SUBTE",2298,"NO"
2023-04-05,"SI","OTRO","M","TOTAL",29487,"NO"
2023-04-05,"SI","OTRO","M","TREN",6470,"NO"
2023-04-05,"SI","PENSION","F","COLECTIVO",87569,"NO"
2023-04-05,"SI","PENSION","F","LANCHA",0,"NO"
2023-04-05,"SI","PENSION","F","SUBTE",5273,"NO"
2023-04-05,"SI","PENSION","F","TOTAL",89761,"NO"
2023-04-05,"SI","PENSION","F","TREN",15609,"NO"
2023-04-05,"SI","PENSION","M","COLECTIVO",43758,"NO"
2023-04-05,"SI","PENSION","M","LANCHA",0,"NO"
2023-04-05,"SI","PENSION","M","SUBTE",2866,"NO"
2023-04-05,"SI","PENSION","M","TOTAL",45082,"NO"
2023-04-05,"SI","PENSION","M","TREN",8077,"NO"
2023-04-05,"SI","PENSION","X","COLECTIVO",1,"NO"
2023-04-05,"SI","PENSION","X","LANCHA",0,"NO"
2023-04-05,"SI","PENSION","X","SUBTE",0,"NO"
2023-04-05,"SI","PENSION","X","TOTAL",1,"NO"
2023-04-05,"SI","PENSION","X","TREN",0,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",118168,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",11144,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",120681,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",30340,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1098,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",130,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1161,"NO"
2023-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",310,"NO"
2023-04-05,"SI","PROGRESAR","F","COLECTIVO",38934,"NO"
2023-04-05,"SI","PROGRESAR","F","LANCHA",0,"NO"
2023-04-05,"SI","PROGRESAR","F","SUBTE",2691,"NO"
2023-04-05,"SI","PROGRESAR","F","TOTAL",40063,"NO"
2023-04-05,"SI","PROGRESAR","F","TREN",7329,"NO"
2023-04-05,"SI","PROGRESAR","M","COLECTIVO",18485,"NO"
2023-04-05,"SI","PROGRESAR","M","LANCHA",0,"NO"
2023-04-05,"SI","PROGRESAR","M","SUBTE",1165,"NO"
2023-04-05,"SI","PROGRESAR","M","TOTAL",19131,"NO"
2023-04-05,"SI","PROGRESAR","M","TREN",3244,"NO"
2023-04-05,"SI","PROGRESAR","X","COLECTIVO",2,"NO"
2023-04-05,"SI","PROGRESAR","X","LANCHA",0,"NO"
2023-04-05,"SI","PROGRESAR","X","SUBTE",0,"NO"
2023-04-05,"SI","PROGRESAR","X","TOTAL",2,"NO"
2023-04-05,"SI","PROGRESAR","X","TREN",1,"NO"
2023-04-06,"NO",,,"COLECTIVO",183468,"NO"
2023-04-06,"NO",,,"LANCHA",5,"NO"
2023-04-06,"NO",,,"SUBTE",0,"NO"
2023-04-06,"NO",,,"TOTAL",183536,"NO"
2023-04-06,"NO",,,"TREN",84,"NO"
2023-04-06,"NO",,"F","COLECTIVO",152742,"NO"
2023-04-06,"NO",,"F","LANCHA",17,"NO"
2023-04-06,"NO",,"F","SUBTE",0,"NO"
2023-04-06,"NO",,"F","TOTAL",152812,"NO"
2023-04-06,"NO",,"F","TREN",71,"NO"
2023-04-06,"NO",,"M","COLECTIVO",108800,"NO"
2023-04-06,"NO",,"M","LANCHA",12,"NO"
2023-04-06,"NO",,"M","SUBTE",0,"NO"
2023-04-06,"NO",,"M","TOTAL",108867,"NO"
2023-04-06,"NO",,"M","TREN",73,"NO"
2023-04-06,"NO",,"X","COLECTIVO",6,"NO"
2023-04-06,"NO",,"X","LANCHA",0,"NO"
2023-04-06,"NO",,"X","SUBTE",0,"NO"
2023-04-06,"NO",,"X","TOTAL",6,"NO"
2023-04-06,"NO",,"X","TREN",0,"NO"
2023-04-06,"NO","AUH","F","COLECTIVO",61718,"NO"
2023-04-06,"NO","AUH","F","LANCHA",2,"NO"
2023-04-06,"NO","AUH","F","SUBTE",0,"NO"
2023-04-06,"NO","AUH","F","TOTAL",61723,"NO"
2023-04-06,"NO","AUH","F","TREN",7,"NO"
2023-04-06,"NO","AUH","M","COLECTIVO",2189,"NO"
2023-04-06,"NO","AUH","M","LANCHA",0,"NO"
2023-04-06,"NO","AUH","M","SUBTE",0,"NO"
2023-04-06,"NO","AUH","M","TOTAL",2190,"NO"
2023-04-06,"NO","AUH","M","TREN",1,"NO"
2023-04-06,"NO","JUBILACION","F","COLECTIVO",64969,"NO"
2023-04-06,"NO","JUBILACION","F","LANCHA",9,"NO"
2023-04-06,"NO","JUBILACION","F","SUBTE",0,"NO"
2023-04-06,"NO","JUBILACION","F","TOTAL",64992,"NO"
2023-04-06,"NO","JUBILACION","F","TREN",20,"NO"
2023-04-06,"NO","JUBILACION","M","COLECTIVO",28950,"NO"
2023-04-06,"NO","JUBILACION","M","LANCHA",9,"NO"
2023-04-06,"NO","JUBILACION","M","SUBTE",0,"NO"
2023-04-06,"NO","JUBILACION","M","TOTAL",28965,"NO"
2023-04-06,"NO","JUBILACION","M","TREN",12,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",8463,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",2,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",8465,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","F","TREN",1,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",4172,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",1,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",4173,"NO"
2023-04-06,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2023-04-06,"NO","OTRO","F","COLECTIVO",11759,"NO"
2023-04-06,"NO","OTRO","F","LANCHA",0,"NO"
2023-04-06,"NO","OTRO","F","SUBTE",0,"NO"
2023-04-06,"NO","OTRO","F","TOTAL",11759,"NO"
2023-04-06,"NO","OTRO","F","TREN",0,"NO"
2023-04-06,"NO","OTRO","M","COLECTIVO",6360,"NO"
2023-04-06,"NO","OTRO","M","LANCHA",0,"NO"
2023-04-06,"NO","OTRO","M","SUBTE",0,"NO"
2023-04-06,"NO","OTRO","M","TOTAL",6361,"NO"
2023-04-06,"NO","OTRO","M","TREN",2,"NO"
2023-04-06,"NO","PENSION","F","COLECTIVO",33021,"NO"
2023-04-06,"NO","PENSION","F","LANCHA",3,"NO"
2023-04-06,"NO","PENSION","F","SUBTE",0,"NO"
2023-04-06,"NO","PENSION","F","TOTAL",33026,"NO"
2023-04-06,"NO","PENSION","F","TREN",8,"NO"
2023-04-06,"NO","PENSION","M","COLECTIVO",17986,"NO"
2023-04-06,"NO","PENSION","M","LANCHA",1,"NO"
2023-04-06,"NO","PENSION","M","SUBTE",0,"NO"
2023-04-06,"NO","PENSION","M","TOTAL",17988,"NO"
2023-04-06,"NO","PENSION","M","TREN",4,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",27084,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",1,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",27086,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",4,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",235,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",235,"NO"
2023-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2023-04-06,"NO","PROGRESAR","F","COLECTIVO",9384,"NO"
2023-04-06,"NO","PROGRESAR","F","LANCHA",0,"NO"
2023-04-06,"NO","PROGRESAR","F","SUBTE",0,"NO"
2023-04-06,"NO","PROGRESAR","F","TOTAL",9385,"NO"
2023-04-06,"NO","PROGRESAR","F","TREN",2,"NO"
2023-04-06,"NO","PROGRESAR","M","COLECTIVO",4700,"NO"
2023-04-06,"NO","PROGRESAR","M","LANCHA",0,"NO"
2023-04-06,"NO","PROGRESAR","M","SUBTE",0,"NO"
2023-04-06,"NO","PROGRESAR","M","TOTAL",4700,"NO"
2023-04-06,"NO","PROGRESAR","M","TREN",1,"NO"
2023-04-06,"NO","PROGRESAR","X","COLECTIVO",1,"NO"
2023-04-06,"NO","PROGRESAR","X","LANCHA",0,"NO"
2023-04-06,"NO","PROGRESAR","X","SUBTE",0,"NO"
2023-04-06,"NO","PROGRESAR","X","TOTAL",1,"NO"
2023-04-06,"NO","PROGRESAR","X","TREN",0,"NO"
2023-04-06,"SI",,,"COLECTIVO",831419,"NO"
2023-04-06,"SI",,,"LANCHA",0,"NO"
2023-04-06,"SI",,,"SUBTE",92949,"NO"
2023-04-06,"SI",,,"TOTAL",901924,"NO"
2023-04-06,"SI",,,"TREN",162528,"NO"
2023-04-06,"SI",,"F","COLECTIVO",507044,"NO"
2023-04-06,"SI",,"F","LANCHA",0,"NO"
2023-04-06,"SI",,"F","SUBTE",44321,"NO"
2023-04-06,"SI",,"F","TOTAL",538514,"NO"
2023-04-06,"SI",,"F","TREN",93454,"NO"
2023-04-06,"SI",,"M","COLECTIVO",420083,"NO"
2023-04-06,"SI",,"M","LANCHA",0,"NO"
2023-04-06,"SI",,"M","SUBTE",42534,"NO"
2023-04-06,"SI",,"M","TOTAL",451667,"NO"
2023-04-06,"SI",,"M","TREN",94767,"NO"
2023-04-06,"SI",,"X","COLECTIVO",5,"NO"
2023-04-06,"SI",,"X","LANCHA",0,"NO"
2023-04-06,"SI",,"X","SUBTE",3,"NO"
2023-04-06,"SI",,"X","TOTAL",8,"NO"
2023-04-06,"SI",,"X","TREN",4,"NO"
2023-04-06,"SI","AUH","F","COLECTIVO",177133,"NO"
2023-04-06,"SI","AUH","F","LANCHA",0,"NO"
2023-04-06,"SI","AUH","F","SUBTE",6014,"NO"
2023-04-06,"SI","AUH","F","TOTAL",180877,"NO"
2023-04-06,"SI","AUH","F","TREN",33849,"NO"
2023-04-06,"SI","AUH","M","COLECTIVO",8380,"NO"
2023-04-06,"SI","AUH","M","LANCHA",0,"NO"
2023-04-06,"SI","AUH","M","SUBTE",390,"NO"
2023-04-06,"SI","AUH","M","TOTAL",8592,"NO"
2023-04-06,"SI","AUH","M","TREN",2003,"NO"
2023-04-06,"SI","JUBILACION","F","COLECTIVO",180852,"NO"
2023-04-06,"SI","JUBILACION","F","LANCHA",0,"NO"
2023-04-06,"SI","JUBILACION","F","SUBTE",8046,"NO"
2023-04-06,"SI","JUBILACION","F","TOTAL",186034,"NO"
2023-04-06,"SI","JUBILACION","F","TREN",21717,"NO"
2023-04-06,"SI","JUBILACION","M","COLECTIVO",74657,"NO"
2023-04-06,"SI","JUBILACION","M","LANCHA",0,"NO"
2023-04-06,"SI","JUBILACION","M","SUBTE",3842,"NO"
2023-04-06,"SI","JUBILACION","M","TOTAL",77217,"NO"
2023-04-06,"SI","JUBILACION","M","TREN",10217,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",34555,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1541,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",35384,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","F","TREN",6540,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",19995,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",989,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",20637,"NO"
2023-04-06,"SI","MONOTRIBUTO SOCIAL","M","TREN",4222,"NO"
2023-04-06,"SI","OTRO","F","COLECTIVO",31564,"NO"
2023-04-06,"SI","OTRO","F","LANCHA",0,"NO"
2023-04-06,"SI","OTRO","F","SUBTE",1528,"NO"
2023-04-06,"SI","OTRO","F","TOTAL",32462,"NO"
2023-04-06,"SI","OTRO","F","TREN",5842,"NO"
2023-04-06,"SI","OTRO","M","COLECTIVO",20138,"NO"
2023-04-06,"SI","OTRO","M","LANCHA",0,"NO"
2023-04-06,"SI","OTRO","M","SUBTE",1044,"NO"
2023-04-06,"SI","OTRO","M","TOTAL",20838,"NO"
2023-04-06,"SI","OTRO","M","TREN",4189,"NO"
2023-04-06,"SI","PENSION","F","COLECTIVO",58937,"NO"
2023-04-06,"SI","PENSION","F","LANCHA",0,"NO"
2023-04-06,"SI","PENSION","F","SUBTE",2341,"NO"
2023-04-06,"SI","PENSION","F","TOTAL",60401,"NO"
2023-04-06,"SI","PENSION","F","TREN",10477,"NO"
2023-04-06,"SI","PENSION","M","COLECTIVO",29841,"NO"
2023-04-06,"SI","PENSION","M","LANCHA",0,"NO"
2023-04-06,"SI","PENSION","M","SUBTE",1256,"NO"
2023-04-06,"SI","PENSION","M","TOTAL",30704,"NO"
2023-04-06,"SI","PENSION","M","TREN",5395,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",85463,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",5501,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",87465,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",19698,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",814,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",72,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",852,"NO"
2023-04-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",211,"NO"
2023-04-06,"SI","PROGRESAR","F","COLECTIVO",20337,"NO"
2023-04-06,"SI","PROGRESAR","F","LANCHA",0,"NO"
2023-04-06,"SI","PROGRESAR","F","SUBTE",1015,"NO"
2023-04-06,"SI","PROGRESAR","F","TOTAL",20976,"NO"
2023-04-06,"SI","PROGRESAR","F","TREN",3682,"NO"
2023-04-06,"SI","PROGRESAR","M","COLECTIVO",9230,"NO"
2023-04-06,"SI","PROGRESAR","M","LANCHA",0,"NO"
2023-04-06,"SI","PROGRESAR","M","SUBTE",497,"NO"
2023-04-06,"SI","PROGRESAR","M","TOTAL",9580,"NO"
2023-04-06,"SI","PROGRESAR","M","TREN",1701,"NO"
2023-04-06,"SI","PROGRESAR","X","COLECTIVO",1,"SI"
2023-04-06,"SI","PROGRESAR","X","LANCHA",0,"SI"
2023-04-06,"SI","PROGRESAR","X","SUBTE",0,"SI"
2023-04-06,"SI","PROGRESAR","X","TOTAL",1,"SI"
2023-04-06,"SI","PROGRESAR","X","TREN",0,"SI"
2023-04-07,"NO",,,"COLECTIVO",109811,"NO"
2023-04-07,"NO",,,"LANCHA",6,"NO"
2023-04-07,"NO",,,"SUBTE",0,"NO"
2023-04-07,"NO",,,"TOTAL",109882,"NO"
2023-04-07,"NO",,,"TREN",80,"NO"
2023-04-07,"NO",,"F","COLECTIVO",87409,"NO"
2023-04-07,"NO",,"F","LANCHA",7,"NO"
2023-04-07,"NO",,"F","SUBTE",0,"NO"
2023-04-07,"NO",,"F","TOTAL",87450,"NO"
2023-04-07,"NO",,"F","TREN",46,"NO"
2023-04-07,"NO",,"M","COLECTIVO",66090,"NO"
2023-04-07,"NO",,"M","LANCHA",6,"NO"
2023-04-07,"NO",,"M","SUBTE",0,"NO"
2023-04-07,"NO",,"M","TOTAL",66133,"NO"
2023-04-07,"NO",,"M","TREN",49,"NO"
2023-04-07,"NO",,"X","COLECTIVO",3,"NO"
2023-04-07,"NO",,"X","LANCHA",0,"NO"
2023-04-07,"NO",,"X","SUBTE",0,"NO"
2023-04-07,"NO",,"X","TOTAL",3,"NO"
2023-04-07,"NO",,"X","TREN",0,"NO"
2023-04-07,"NO","AUH","F","COLECTIVO",36605,"NO"
2023-04-07,"NO","AUH","F","LANCHA",2,"NO"
2023-04-07,"NO","AUH","F","SUBTE",0,"NO"
2023-04-07,"NO","AUH","F","TOTAL",36611,"NO"
2023-04-07,"NO","AUH","F","TREN",7,"NO"
2023-04-07,"NO","AUH","M","COLECTIVO",1250,"NO"
2023-04-07,"NO","AUH","M","LANCHA",0,"NO"
2023-04-07,"NO","AUH","M","SUBTE",0,"NO"
2023-04-07,"NO","AUH","M","TOTAL",1250,"NO"
2023-04-07,"NO","AUH","M","TREN",0,"NO"
2023-04-07,"NO","JUBILACION","F","COLECTIVO",34621,"NO"
2023-04-07,"NO","JUBILACION","F","LANCHA",1,"NO"
2023-04-07,"NO","JUBILACION","F","SUBTE",0,"NO"
2023-04-07,"NO","JUBILACION","F","TOTAL",34640,"NO"
2023-04-07,"NO","JUBILACION","F","TREN",23,"NO"
2023-04-07,"NO","JUBILACION","M","COLECTIVO",15468,"NO"
2023-04-07,"NO","JUBILACION","M","LANCHA",0,"NO"
2023-04-07,"NO","JUBILACION","M","SUBTE",0,"NO"
2023-04-07,"NO","JUBILACION","M","TOTAL",15471,"NO"
2023-04-07,"NO","JUBILACION","M","TREN",7,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",4855,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",1,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",4856,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","F","TREN",1,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2725,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",1,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2726,"NO"
2023-04-07,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2023-04-07,"NO","OTRO","F","COLECTIVO",6689,"NO"
2023-04-07,"NO","OTRO","F","LANCHA",1,"NO"
2023-04-07,"NO","OTRO","F","SUBTE",0,"NO"
2023-04-07,"NO","OTRO","F","TOTAL",6692,"NO"
2023-04-07,"NO","OTRO","F","TREN",2,"NO"
2023-04-07,"NO","OTRO","M","COLECTIVO",3944,"NO"
2023-04-07,"NO","OTRO","M","LANCHA",2,"NO"
2023-04-07,"NO","OTRO","M","SUBTE",0,"NO"
2023-04-07,"NO","OTRO","M","TOTAL",3946,"NO"
2023-04-07,"NO","OTRO","M","TREN",0,"NO"
2023-04-07,"NO","PENSION","F","COLECTIVO",18727,"NO"
2023-04-07,"NO","PENSION","F","LANCHA",1,"NO"
2023-04-07,"NO","PENSION","F","SUBTE",0,"NO"
2023-04-07,"NO","PENSION","F","TOTAL",18729,"NO"
2023-04-07,"NO","PENSION","F","TREN",5,"NO"
2023-04-07,"NO","PENSION","M","COLECTIVO",10849,"NO"
2023-04-07,"NO","PENSION","M","LANCHA",0,"NO"
2023-04-07,"NO","PENSION","M","SUBTE",0,"NO"
2023-04-07,"NO","PENSION","M","TOTAL",10851,"NO"
2023-04-07,"NO","PENSION","M","TREN",3,"NO"
2023-04-07,"NO","PENSION","X","COLECTIVO",1,"NO"
2023-04-07,"NO","PENSION","X","LANCHA",0,"NO"
2023-04-07,"NO","PENSION","X","SUBTE",0,"NO"
2023-04-07,"NO","PENSION","X","TOTAL",1,"NO"
2023-04-07,"NO","PENSION","X","TREN",0,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",10943,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",1,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",10947,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",5,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",122,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",122,"NO"
2023-04-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2023-04-07,"NO","PROGRESAR","F","COLECTIVO",5916,"NO"
2023-04-07,"NO","PROGRESAR","F","LANCHA",1,"NO"
2023-04-07,"NO","PROGRESAR","F","SUBTE",0,"NO"
2023-04-07,"NO","PROGRESAR","F","TOTAL",5918,"NO"
2023-04-07,"NO","PROGRESAR","F","TREN",1,"NO"
2023-04-07,"NO","PROGRESAR","M","COLECTIVO",3154,"NO"
2023-04-07,"NO","PROGRESAR","M","LANCHA",0,"NO"
2023-04-07,"NO","PROGRESAR","M","SUBTE",0,"NO"
2023-04-07,"NO","PROGRESAR","M","TOTAL",3156,"NO"
2023-04-07,"NO","PROGRESAR","M","TREN",2,"NO"
2023-04-07,"NO","PROGRESAR","X","COLECTIVO",1,"NO"
2023-04-07,"NO","PROGRESAR","X","LANCHA",0,"NO"
2023-04-07,"NO","PROGRESAR","X","SUBTE",0,"NO"
2023-04-07,"NO","PROGRESAR","X","TOTAL",1,"NO"
2023-04-07,"NO","PROGRESAR","X","TREN",0,"NO"
2023-04-07,"SI",,,"COLECTIVO",540432,"NO"
2023-04-07,"SI",,,"LANCHA",0,"NO"
2023-04-07,"SI",,,"SUBTE",61283,"NO"
2023-04-07,"SI",,,"TOTAL",584768,"NO"
2023-04-07,"SI",,,"TREN",73443,"NO"
2023-04-07,"SI",,"F","COLECTIVO",312580,"NO"
2023-04-07,"SI",,"F","LANCHA",0,"NO"
2023-04-07,"SI",,"F","SUBTE",28109,"NO"
2023-04-07,"SI",,"F","TOTAL",332301,"NO"
2023-04-07,"SI",,"F","TREN",43420,"NO"
2023-04-07,"SI",,"M","COLECTIVO",266891,"NO"
2023-04-07,"SI",,"M","LANCHA",0,"NO"
2023-04-07,"SI",,"M","SUBTE",26581,"NO"
2023-04-07,"SI",,"M","TOTAL",285507,"NO"
2023-04-07,"SI",,"M","TREN",41083,"NO"
2023-04-07,"SI",,"X","COLECTIVO",3,"NO"
2023-04-07,"SI",,"X","LANCHA",0,"NO"
2023-04-07,"SI",,"X","SUBTE",1,"NO"
2023-04-07,"SI",,"X","TOTAL",4,"NO"
2023-04-07,"SI",,"X","TREN",1,"NO"
2023-04-07,"SI","AUH","F","COLECTIVO",112418,"NO"
2023-04-07,"SI","AUH","F","LANCHA",0,"NO"
2023-04-07,"SI","AUH","F","SUBTE",2882,"NO"
2023-04-07,"SI","AUH","F","TOTAL",114327,"NO"
2023-04-07,"SI","AUH","F","TREN",12642,"NO"
2023-04-07,"SI","AUH","M","COLECTIVO",5048,"NO"
