DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2022-02-25,"SI","JUBILACION","F","TOTAL",221127,"NO"
2022-02-25,"SI","JUBILACION","F","TREN",26743,"NO"
2022-02-25,"SI","JUBILACION","M","COLECTIVO",93845,"NO"
2022-02-25,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-25,"SI","JUBILACION","M","SUBTE",6639,"NO"
2022-02-25,"SI","JUBILACION","M","TOTAL",97496,"NO"
2022-02-25,"SI","JUBILACION","M","TREN",13425,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",28123,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1652,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",28900,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","F","TREN",5445,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",16321,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1044,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",16849,"NO"
2022-02-25,"SI","MONOTRIBUTO SOCIAL","M","TREN",3572,"NO"
2022-02-25,"SI","OTRO","F","COLECTIVO",31076,"NO"
2022-02-25,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-25,"SI","OTRO","F","SUBTE",1994,"NO"
2022-02-25,"SI","OTRO","F","TOTAL",32123,"NO"
2022-02-25,"SI","OTRO","F","TREN",6067,"NO"
2022-02-25,"SI","OTRO","M","COLECTIVO",18654,"NO"
2022-02-25,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-25,"SI","OTRO","M","SUBTE",1412,"NO"
2022-02-25,"SI","OTRO","M","TOTAL",19460,"NO"
2022-02-25,"SI","OTRO","M","TREN",4313,"NO"
2022-02-25,"SI","PENSION","F","COLECTIVO",73752,"NO"
2022-02-25,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-25,"SI","PENSION","F","SUBTE",3719,"NO"
2022-02-25,"SI","PENSION","F","TOTAL",75526,"NO"
2022-02-25,"SI","PENSION","F","TREN",13740,"NO"
2022-02-25,"SI","PENSION","M","COLECTIVO",32081,"NO"
2022-02-25,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-25,"SI","PENSION","M","SUBTE",1845,"NO"
2022-02-25,"SI","PENSION","M","TOTAL",33003,"NO"
2022-02-25,"SI","PENSION","M","TREN",6187,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",106063,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",8863,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",108540,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",27044,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",968,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",93,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1013,"NO"
2022-02-25,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",253,"NO"
2022-02-25,"SI","PROGRESAR","F","COLECTIVO",49808,"NO"
2022-02-25,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-25,"SI","PROGRESAR","F","SUBTE",4353,"NO"
2022-02-25,"SI","PROGRESAR","F","TOTAL",51739,"NO"
2022-02-25,"SI","PROGRESAR","F","TREN",10893,"NO"
2022-02-25,"SI","PROGRESAR","M","COLECTIVO",18149,"NO"
2022-02-25,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-02-25,"SI","PROGRESAR","M","SUBTE",1793,"NO"
2022-02-25,"SI","PROGRESAR","M","TOTAL",19087,"NO"
2022-02-25,"SI","PROGRESAR","M","TREN",4437,"NO"
2022-02-26,"NO",,,"COLECTIVO",177517,"NO"
2022-02-26,"NO",,,"LANCHA",1,"NO"
2022-02-26,"NO",,,"SUBTE",0,"NO"
2022-02-26,"NO",,,"TOTAL",177519,"NO"
2022-02-26,"NO",,,"TREN",1,"NO"
2022-02-26,"NO",,"F","COLECTIVO",90726,"NO"
2022-02-26,"NO",,"F","LANCHA",8,"NO"
2022-02-26,"NO",,"F","SUBTE",0,"NO"
2022-02-26,"NO",,"F","TOTAL",90734,"NO"
2022-02-26,"NO",,"F","TREN",0,"NO"
2022-02-26,"NO",,"M","COLECTIVO",65911,"NO"
2022-02-26,"NO",,"M","LANCHA",7,"NO"
2022-02-26,"NO",,"M","SUBTE",0,"NO"
2022-02-26,"NO",,"M","TOTAL",65918,"NO"
2022-02-26,"NO",,"M","TREN",0,"NO"
2022-02-26,"NO","AUH","F","COLECTIVO",48459,"NO"
2022-02-26,"NO","AUH","F","LANCHA",1,"NO"
2022-02-26,"NO","AUH","F","SUBTE",0,"NO"
2022-02-26,"NO","AUH","F","TOTAL",48460,"NO"
2022-02-26,"NO","AUH","F","TREN",0,"NO"
2022-02-26,"NO","AUH","M","COLECTIVO",1595,"NO"
2022-02-26,"NO","AUH","M","LANCHA",0,"NO"
2022-02-26,"NO","AUH","M","SUBTE",0,"NO"
2022-02-26,"NO","AUH","M","TOTAL",1595,"NO"
2022-02-26,"NO","AUH","M","TREN",0,"NO"
2022-02-26,"NO","JUBILACION","F","COLECTIVO",41711,"NO"
2022-02-26,"NO","JUBILACION","F","LANCHA",2,"NO"
2022-02-26,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-02-26,"NO","JUBILACION","F","TOTAL",41713,"NO"
2022-02-26,"NO","JUBILACION","F","TREN",0,"NO"
2022-02-26,"NO","JUBILACION","M","COLECTIVO",20807,"NO"
2022-02-26,"NO","JUBILACION","M","LANCHA",1,"NO"
2022-02-26,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-02-26,"NO","JUBILACION","M","TOTAL",20808,"NO"
2022-02-26,"NO","JUBILACION","M","TREN",0,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",4218,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",4218,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2267,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2267,"NO"
2022-02-26,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-02-26,"NO","OTRO","F","COLECTIVO",6667,"NO"
2022-02-26,"NO","OTRO","F","LANCHA",1,"NO"
2022-02-26,"NO","OTRO","F","SUBTE",0,"NO"
2022-02-26,"NO","OTRO","F","TOTAL",6668,"NO"
2022-02-26,"NO","OTRO","F","TREN",0,"NO"
2022-02-26,"NO","OTRO","M","COLECTIVO",3945,"NO"
2022-02-26,"NO","OTRO","M","LANCHA",0,"NO"
2022-02-26,"NO","OTRO","M","SUBTE",0,"NO"
2022-02-26,"NO","OTRO","M","TOTAL",3945,"NO"
2022-02-26,"NO","OTRO","M","TREN",1,"NO"
2022-02-26,"NO","PENSION","F","COLECTIVO",24609,"NO"
2022-02-26,"NO","PENSION","F","LANCHA",0,"NO"
2022-02-26,"NO","PENSION","F","SUBTE",0,"NO"
2022-02-26,"NO","PENSION","F","TOTAL",24609,"NO"
2022-02-26,"NO","PENSION","F","TREN",0,"NO"
2022-02-26,"NO","PENSION","M","COLECTIVO",11980,"NO"
2022-02-26,"NO","PENSION","M","LANCHA",0,"NO"
2022-02-26,"NO","PENSION","M","SUBTE",0,"NO"
2022-02-26,"NO","PENSION","M","TOTAL",11981,"NO"
2022-02-26,"NO","PENSION","M","TREN",1,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",15587,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",1,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",15588,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",0,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",141,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",141,"NO"
2022-02-26,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-26,"NO","PROGRESAR","F","COLECTIVO",14025,"NO"
2022-02-26,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-02-26,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-26,"NO","PROGRESAR","F","TOTAL",14025,"NO"
2022-02-26,"NO","PROGRESAR","F","TREN",0,"NO"
2022-02-26,"NO","PROGRESAR","M","COLECTIVO",6144,"NO"
2022-02-26,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-26,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-26,"NO","PROGRESAR","M","TOTAL",6144,"NO"
2022-02-26,"NO","PROGRESAR","M","TREN",0,"NO"
2022-02-26,"SI",,,"COLECTIVO",691780,"NO"
2022-02-26,"SI",,,"LANCHA",0,"NO"
2022-02-26,"SI",,,"SUBTE",81499,"NO"
2022-02-26,"SI",,,"TOTAL",751648,"NO"
2022-02-26,"SI",,,"TREN",120215,"NO"
2022-02-26,"SI",,"F","COLECTIVO",343521,"NO"
2022-02-26,"SI",,"F","LANCHA",0,"NO"
2022-02-26,"SI",,"F","SUBTE",34277,"NO"
2022-02-26,"SI",,"F","TOTAL",368143,"NO"
2022-02-26,"SI",,"F","TREN",57466,"NO"
2022-02-26,"SI",,"M","COLECTIVO",293699,"NO"
2022-02-26,"SI",,"M","LANCHA",0,"NO"
2022-02-26,"SI",,"M","SUBTE",33225,"NO"
2022-02-26,"SI",,"M","TOTAL",317462,"NO"
2022-02-26,"SI",,"M","TREN",58484,"NO"
2022-02-26,"SI","AUH","F","COLECTIVO",154315,"NO"
2022-02-26,"SI","AUH","F","LANCHA",0,"NO"
2022-02-26,"SI","AUH","F","SUBTE",5750,"NO"
2022-02-26,"SI","AUH","F","TOTAL",157485,"NO"
2022-02-26,"SI","AUH","F","TREN",24041,"NO"
2022-02-26,"SI","AUH","M","COLECTIVO",6831,"NO"
2022-02-26,"SI","AUH","M","LANCHA",0,"NO"
2022-02-26,"SI","AUH","M","SUBTE",321,"NO"
2022-02-26,"SI","AUH","M","TOTAL",6991,"NO"
2022-02-26,"SI","AUH","M","TREN",1203,"NO"
2022-02-26,"SI","JUBILACION","F","COLECTIVO",124791,"NO"
2022-02-26,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-26,"SI","JUBILACION","F","SUBTE",5911,"NO"
2022-02-26,"SI","JUBILACION","F","TOTAL",128517,"NO"
2022-02-26,"SI","JUBILACION","F","TREN",12878,"NO"
2022-02-26,"SI","JUBILACION","M","COLECTIVO",56244,"NO"
2022-02-26,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-26,"SI","JUBILACION","M","SUBTE",2735,"NO"
2022-02-26,"SI","JUBILACION","M","TOTAL",58028,"NO"
2022-02-26,"SI","JUBILACION","M","TREN",6288,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",18261,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",876,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",18760,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","F","TREN",2877,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",11023,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",552,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",11374,"NO"
2022-02-26,"SI","MONOTRIBUTO SOCIAL","M","TREN",1873,"NO"
2022-02-26,"SI","OTRO","F","COLECTIVO",20944,"NO"
2022-02-26,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-26,"SI","OTRO","F","SUBTE",1150,"NO"
2022-02-26,"SI","OTRO","F","TOTAL",21645,"NO"
2022-02-26,"SI","OTRO","F","TREN",3399,"NO"
2022-02-26,"SI","OTRO","M","COLECTIVO",12966,"NO"
2022-02-26,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-26,"SI","OTRO","M","SUBTE",839,"NO"
2022-02-26,"SI","OTRO","M","TOTAL",13496,"NO"
2022-02-26,"SI","OTRO","M","TREN",2356,"NO"
2022-02-26,"SI","PENSION","F","COLECTIVO",48371,"NO"
2022-02-26,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-26,"SI","PENSION","F","SUBTE",1973,"NO"
2022-02-26,"SI","PENSION","F","TOTAL",49443,"NO"
2022-02-26,"SI","PENSION","F","TREN",7052,"NO"
2022-02-26,"SI","PENSION","M","COLECTIVO",21772,"NO"
2022-02-26,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-26,"SI","PENSION","M","SUBTE",998,"NO"
2022-02-26,"SI","PENSION","M","TOTAL",22359,"NO"
2022-02-26,"SI","PENSION","M","TREN",3242,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",60605,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",3506,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",62135,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",10711,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",620,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",58,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",656,"NO"
2022-02-26,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",133,"NO"
2022-02-26,"SI","PROGRESAR","F","COLECTIVO",33956,"NO"
2022-02-26,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-26,"SI","PROGRESAR","F","SUBTE",2392,"NO"
2022-02-26,"SI","PROGRESAR","F","TOTAL",35323,"NO"
2022-02-26,"SI","PROGRESAR","F","TREN",6089,"NO"
2022-02-26,"SI","PROGRESAR","M","COLECTIVO",12828,"NO"
2022-02-26,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-02-26,"SI","PROGRESAR","M","SUBTE",1158,"NO"
2022-02-26,"SI","PROGRESAR","M","TOTAL",13433,"NO"
2022-02-26,"SI","PROGRESAR","M","TREN",2473,"NO"
2022-02-27,"NO",,,"COLECTIVO",104060,"NO"
2022-02-27,"NO",,,"LANCHA",2,"NO"
2022-02-27,"NO",,,"SUBTE",0,"NO"
2022-02-27,"NO",,,"TOTAL",104062,"NO"
2022-02-27,"NO",,,"TREN",0,"NO"
2022-02-27,"NO",,"F","COLECTIVO",48507,"NO"
2022-02-27,"NO",,"F","LANCHA",2,"NO"
2022-02-27,"NO",,"F","SUBTE",0,"NO"
2022-02-27,"NO",,"F","TOTAL",48509,"NO"
2022-02-27,"NO",,"F","TREN",0,"NO"
2022-02-27,"NO",,"M","COLECTIVO",38833,"NO"
2022-02-27,"NO",,"M","LANCHA",2,"NO"
2022-02-27,"NO",,"M","SUBTE",0,"NO"
2022-02-27,"NO",,"M","TOTAL",38835,"NO"
2022-02-27,"NO",,"M","TREN",0,"NO"
2022-02-27,"NO","AUH","F","COLECTIVO",27628,"NO"
2022-02-27,"NO","AUH","F","LANCHA",1,"NO"
2022-02-27,"NO","AUH","F","SUBTE",0,"NO"
2022-02-27,"NO","AUH","F","TOTAL",27629,"NO"
2022-02-27,"NO","AUH","F","TREN",0,"NO"
2022-02-27,"NO","AUH","M","COLECTIVO",913,"NO"
2022-02-27,"NO","AUH","M","LANCHA",0,"NO"
2022-02-27,"NO","AUH","M","SUBTE",0,"NO"
2022-02-27,"NO","AUH","M","TOTAL",913,"NO"
2022-02-27,"NO","AUH","M","TREN",0,"NO"
2022-02-27,"NO","JUBILACION","F","COLECTIVO",22907,"NO"
2022-02-27,"NO","JUBILACION","F","LANCHA",1,"NO"
2022-02-27,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-02-27,"NO","JUBILACION","F","TOTAL",22908,"NO"
2022-02-27,"NO","JUBILACION","F","TREN",0,"NO"
2022-02-27,"NO","JUBILACION","M","COLECTIVO",11361,"NO"
2022-02-27,"NO","JUBILACION","M","LANCHA",0,"NO"
2022-02-27,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-02-27,"NO","JUBILACION","M","TOTAL",11361,"NO"
2022-02-27,"NO","JUBILACION","M","TREN",0,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",2389,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",2389,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",1394,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",1394,"NO"
2022-02-27,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-02-27,"NO","OTRO","F","COLECTIVO",3896,"NO"
2022-02-27,"NO","OTRO","F","LANCHA",0,"NO"
2022-02-27,"NO","OTRO","F","SUBTE",0,"NO"
2022-02-27,"NO","OTRO","F","TOTAL",3896,"NO"
2022-02-27,"NO","OTRO","F","TREN",0,"NO"
2022-02-27,"NO","OTRO","M","COLECTIVO",2428,"NO"
2022-02-27,"NO","OTRO","M","LANCHA",0,"NO"
2022-02-27,"NO","OTRO","M","SUBTE",0,"NO"
2022-02-27,"NO","OTRO","M","TOTAL",2428,"NO"
2022-02-27,"NO","OTRO","M","TREN",0,"NO"
2022-02-27,"NO","PENSION","F","COLECTIVO",14028,"NO"
2022-02-27,"NO","PENSION","F","LANCHA",2,"NO"
2022-02-27,"NO","PENSION","F","SUBTE",0,"NO"
2022-02-27,"NO","PENSION","F","TOTAL",14030,"NO"
2022-02-27,"NO","PENSION","F","TREN",0,"NO"
2022-02-27,"NO","PENSION","M","COLECTIVO",7405,"NO"
2022-02-27,"NO","PENSION","M","LANCHA",0,"NO"
2022-02-27,"NO","PENSION","M","SUBTE",0,"NO"
2022-02-27,"NO","PENSION","M","TOTAL",7405,"NO"
2022-02-27,"NO","PENSION","M","TREN",0,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",6737,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",6737,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",0,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",83,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",83,"NO"
2022-02-27,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-27,"NO","PROGRESAR","F","COLECTIVO",8229,"NO"
2022-02-27,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-02-27,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-27,"NO","PROGRESAR","F","TOTAL",8229,"NO"
2022-02-27,"NO","PROGRESAR","F","TREN",1,"NO"
2022-02-27,"NO","PROGRESAR","M","COLECTIVO",4012,"NO"
2022-02-27,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-27,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-27,"NO","PROGRESAR","M","TOTAL",4012,"NO"
2022-02-27,"NO","PROGRESAR","M","TREN",0,"NO"
2022-02-27,"SI",,,"COLECTIVO",364747,"NO"
2022-02-27,"SI",,,"LANCHA",0,"NO"
2022-02-27,"SI",,,"SUBTE",44340,"NO"
2022-02-27,"SI",,,"TOTAL",395694,"NO"
2022-02-27,"SI",,,"TREN",43385,"NO"
2022-02-27,"SI",,"F","COLECTIVO",159583,"NO"
2022-02-27,"SI",,"F","LANCHA",0,"NO"
2022-02-27,"SI",,"F","SUBTE",16632,"NO"
2022-02-27,"SI",,"F","TOTAL",170808,"NO"
2022-02-27,"SI",,"F","TREN",19233,"NO"
2022-02-27,"SI",,"M","COLECTIVO",154942,"NO"
2022-02-27,"SI",,"M","LANCHA",0,"NO"
2022-02-27,"SI",,"M","SUBTE",17803,"NO"
2022-02-27,"SI",,"M","TOTAL",166729,"NO"
2022-02-27,"SI",,"M","TREN",21374,"NO"
2022-02-27,"SI","AUH","F","COLECTIVO",69444,"NO"
2022-02-27,"SI","AUH","F","LANCHA",0,"NO"
2022-02-27,"SI","AUH","F","SUBTE",2017,"NO"
2022-02-27,"SI","AUH","F","TOTAL",70579,"NO"
2022-02-27,"SI","AUH","F","TREN",6103,"NO"
2022-02-27,"SI","AUH","M","COLECTIVO",3108,"NO"
2022-02-27,"SI","AUH","M","LANCHA",0,"NO"
2022-02-27,"SI","AUH","M","SUBTE",121,"NO"
2022-02-27,"SI","AUH","M","TOTAL",3160,"NO"
2022-02-27,"SI","AUH","M","TREN",327,"NO"
2022-02-27,"SI","JUBILACION","F","COLECTIVO",56905,"NO"
2022-02-27,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-27,"SI","JUBILACION","F","SUBTE",2964,"NO"
2022-02-27,"SI","JUBILACION","F","TOTAL",58716,"NO"
2022-02-27,"SI","JUBILACION","F","TREN",4609,"NO"
2022-02-27,"SI","JUBILACION","M","COLECTIVO",26546,"NO"
2022-02-27,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-27,"SI","JUBILACION","M","SUBTE",1330,"NO"
2022-02-27,"SI","JUBILACION","M","TOTAL",27351,"NO"
2022-02-27,"SI","JUBILACION","M","TREN",2138,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",8429,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",383,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",8613,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","F","TREN",842,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",5569,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",240,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",5719,"NO"
2022-02-27,"SI","MONOTRIBUTO SOCIAL","M","TREN",590,"NO"
2022-02-27,"SI","OTRO","F","COLECTIVO",9825,"NO"
2022-02-27,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-27,"SI","OTRO","F","SUBTE",498,"NO"
2022-02-27,"SI","OTRO","F","TOTAL",10112,"NO"
2022-02-27,"SI","OTRO","F","TREN",1042,"NO"
2022-02-27,"SI","OTRO","M","COLECTIVO",6807,"NO"
2022-02-27,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-27,"SI","OTRO","M","SUBTE",402,"NO"
2022-02-27,"SI","OTRO","M","TOTAL",7036,"NO"
2022-02-27,"SI","OTRO","M","TREN",834,"NO"
2022-02-27,"SI","PENSION","F","COLECTIVO",23970,"NO"
2022-02-27,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-27,"SI","PENSION","F","SUBTE",867,"NO"
2022-02-27,"SI","PENSION","F","TOTAL",24453,"NO"
2022-02-27,"SI","PENSION","F","TREN",2205,"NO"
2022-02-27,"SI","PENSION","M","COLECTIVO",11293,"NO"
2022-02-27,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-27,"SI","PENSION","M","SUBTE",491,"NO"
2022-02-27,"SI","PENSION","M","TOTAL",11552,"NO"
2022-02-27,"SI","PENSION","M","TREN",1085,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",23298,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",1174,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",23856,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",2627,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",283,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",30,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",306,"NO"
2022-02-27,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",56,"NO"
2022-02-27,"SI","PROGRESAR","F","COLECTIVO",17842,"NO"
2022-02-27,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-27,"SI","PROGRESAR","F","SUBTE",1190,"NO"
2022-02-27,"SI","PROGRESAR","F","TOTAL",18513,"NO"
